119,1,13100.0
119,2,37100.0
119,1,25600.0
119,2,26300.0
119,2,25600.0
119,1,23500.0
119,1,32900.0
120,1,24300.0
120,2,23000.0
120,1,22800.0
120,1,36700.0
120,2,34500.0
120,1,35000.0
120,1,37400.0
120,2,33100.0
120,1,31900.0
120,2,11500.0
120,1,10100.0
120,1,4700.0
120,2,37700.0
120,2,28300.0
121,1,18000.0
121,2,30000.0
121,2,36800.0
121,2,29700.0
121,2,17000.0
121,1,26800.0
121,2,22800.0
121,1,13100.0
123,1,18400.0
123,2,4500.0
123,2,30400.0
124,1,32900.0
124,1,13300.0
124,2,35800.0
124,2,10900.0
124,2,4200.0
124,2,33300.0
124,2,5100.0
124,1,29300.0
124,1,18800.0
124,1,23500.0
124,1,37900.0
124,1,31500.0
124,2,17900.0
124,2,3500.0
124,1,36600.0
124,2,8300.0
124,1,17400.0
124,2,21800.0
124,1,28100.0
125,1,28000.0
125,1,33000.0
125,2,32300.0
125,1,28300.0
125,2,32100.0
125,1,30200.0
125,2,28300.0
125,2,4600.0
125,1,37300.0
125,1,38000.0
125,1,9200.0
125,1,37800.0
125,2,1800.0
125,1,31400.0
126,2,10300.0
126,1,21500.0
126,2,16500.0
126,1,13400.0
126,2,20200.0
126,1,19500.0
126,1,7700.0
126,2,26700.0
127,1,18000.0
127,1,6700.0
127,2,4400.0
127,2,9100.0
127,1,3000.0
127,1,37500.0
127,1,3100.0
127,2,23600.0
127,1,1200.0
127,1,20300.0
127,1,33500.0
127,2,6600.0
128,1,23600.0
128,2,12300.0
128,1,27000.0
128,1,8700.0
128,1,28000.0
128,2,15500.0
128,1,2700.0
128,1,29300.0
128,1,32900.0
128,1,15400.0
129,1,1800.0
129,2,12600.0
129,2,22200.0
129,1,33800.0
129,1,28900.0
129,2,29800.0
129,1,36200.0
129,1,28500.0
129,1,28100.0
129,2,11400.0
130,2,26100.0
130,1,12300.0
131,1,33200.0
131,2,7200.0
131,2,3900.0
132,1,24700.0
132,1,38800.0
132,1,32600.0
132,2,11400.0
132,2,21700.0
132,1,17200.0
132,1,32000.0
132,1,8000.0
132,2,29300.0
132,1,17600.0
132,2,11000.0
132,2,22800.0
132,1,12500.0
132,1,2800.0
132,1,32200.0
132,2,38000.0
132,2,38000.0
132,2,29200.0
133,1,27800.0
133,1,20500.0
133,2,12400.0
133,2,14000.0
133,1,38400.0
133,1,31300.0
133,2,16200.0
133,1,17700.0
133,2,25800.0
134,1,9800.0
134,2,10100.0
134,2,14700.0
134,1,16100.0
134,2,28700.0
134,1,10100.0
134,2,9700.0
134,1,12000.0
134,2,23400.0
134,2,38600.0
134,2,18700.0
134,1,3200.0
134,1,9400.0
134,2,21900.0
134,2,8000.0
134,1,6600.0
134,1,36500.0
134,1,21600.0
134,1,15800.0
135,2,1000.0
135,1,37800.0
135,2,31700.0
135,2,3500.0
136,2,21200.0
136,1,27200.0
136,1,23000.0
136,2,21800.0
136,1,28700.0
136,2,10700.0
136,1,33300.0
137,2,19300.0
137,2,7800.0
137,1,37400.0
137,2,21800.0
137,2,17200.0
137,2,10500.0
137,1,16100.0
137,1,25900.0
137,2,10200.0
137,1,3000.0
137,1,11300.0
137,2,2300.0
137,1,11300.0
138,1,1200.0
138,1,39900.0
138,1,30600.0
138,2,10700.0
138,1,6300.0
138,1,27400.0
138,1,26800.0
138,1,14500.0
138,2,5400.0
138,2,38800.0
138,1,1500.0
138,2,10600.0
138,1,19500.0
138,2,31300.0
139,2,19800.0
139,2,33500.0
139,1,13300.0
139,2,34400.0
139,1,35500.0
139,1,4500.0
139,2,30800.0
139,1,12400.0
139,1,22600.0
139,2,10500.0
139,2,30200.0
139,1,38300.0
139,1,2700.0
139,2,5900.0
139,1,28000.0
140,2,22000.0
140,2,34300.0
140,1,4500.0
140,2,24400.0
140,1,6500.0
140,1,33500.0
140,1,28800.0
140,1,31200.0
140,2,27700.0
140,1,5900.0
140,2,39800.0
140,2,15800.0
140,1,32400.0
140,1,30700.0
141,2,10800.0
141,2,15100.0
141,2,6700.0
141,1,25100.0
141,1,22400.0
141,1,27900.0
142,1,39000.0
142,2,7000.0
142,1,18300.0
142,1,4600.0
142,2,13000.0
142,2,28600.0
142,2,10600.0
142,1,13800.0
142,2,2000.0
142,1,23800.0
142,1,27600.0
142,1,5500.0
142,1,35400.0
142,1,18200.0
143,2,24800.0
143,2,20400.0
143,2,33900.0
144,1,20600.0
144,2,2500.0
144,2,39000.0
144,2,34700.0
144,2,18700.0
144,1,24300.0
144,2,31100.0
144,2,13100.0
144,2,7900.0
144,1,4000.0
145,1,22400.0
145,1,39600.0
145,2,38700.0
145,2,22600.0
145,1,39800.0
145,1,23300.0
145,1,8400.0
145,1,19900.0
145,2,29300.0
145,2,35400.0
145,1,13500.0
146,1,8800.0
146,1,3400.0
146,1,21600.0
146,1,31200.0
147,1,34900.0
147,2,4100.0
147,1,37300.0
147,1,23300.0
147,2,18700.0
147,1,7400.0
147,1,5700.0
147,2,36600.0
147,2,27700.0
147,2,3800.0
147,2,20800.0
147,1,11200.0
147,2,27400.0
147,2,29600.0
147,1,38300.0
147,1,3200.0
147,2,20300.0
147,1,30500.0
148,2,1500.0
148,1,17700.0
148,1,24100.0
148,1,22400.0
148,2,19600.0
148,1,20400.0
148,2,38500.0
148,1,16400.0
148,2,25400.0
148,2,33300.0
148,1,22900.0
148,2,35800.0
148,2,27200.0
148,1,8000.0
148,2,35800.0
148,1,24400.0
148,2,16300.0
148,1,13600.0
149,1,36100.0
150,2,11100.0
150,2,35800.0
150,1,11800.0
150,2,39700.0
150,2,10600.0
150,2,2400.0
150,2,4100.0
150,1,11900.0
150,2,6900.0
150,2,28700.0
150,1,27300.0
150,1,36500.0
151,2,35100.0
151,2,37400.0
151,1,12400.0
151,1,13300.0
151,2,29900.0
151,2,8500.0
152,1,5900.0
152,1,38600.0
152,1,37300.0
152,1,13300.0
152,2,2000.0
152,1,9000.0
152,2,13400.0
152,2,36900.0
152,1,23200.0
152,2,3100.0
152,2,27600.0
152,1,27000.0
152,2,39500.0
152,2,8900.0
152,1,3700.0
152,1,5300.0
153,2,17700.0
153,2,6000.0
153,2,35900.0
153,2,9800.0
153,1,15100.0
153,1,11100.0
153,2,6100.0
153,1,10100.0
153,2,19900.0
153,2,24500.0
153,1,14600.0
153,1,26500.0
153,1,22200.0
153,2,3000.0
153,2,8500.0
153,2,6900.0
154,2,21700.0
154,2,28700.0
154,2,31100.0
154,1,18500.0
154,1,26400.0
154,2,13400.0
154,1,27000.0
154,1,9000.0
154,2,12100.0
155,2,26300.0
155,2,37000.0
155,1,5300.0
156,2,38800.0
156,2,1600.0
156,1,10700.0
156,1,32000.0
156,1,30900.0
156,1,22000.0
156,2,37100.0
157,1,30400.0
157,1,12400.0
157,1,24600.0
157,2,12000.0
157,1,3300.0
157,1,6800.0
157,2,15500.0
157,2,37300.0
157,1,32900.0
157,1,27300.0
157,2,16000.0
158,1,21000.0
158,1,20200.0
158,2,23800.0
158,2,34300.0
158,2,16900.0
158,1,34900.0
158,2,15100.0
158,1,30300.0
158,1,24500.0
158,1,12700.0
158,1,39200.0
159,1,7000.0
159,1,23600.0
159,2,15600.0
159,1,10400.0
160,1,7000.0
161,1,6300.0
161,1,37800.0
161,1,5600.0
161,2,37300.0
161,1,34800.0
161,1,5600.0
161,2,31100.0
161,2,11600.0
162,1,31400.0
162,2,23100.0
163,2,13300.0
163,2,26000.0
163,1,13600.0
163,1,36200.0
164,2,36200.0
164,2,20700.0
164,1,18000.0
164,2,27700.0
164,2,4300.0
164,1,2700.0
164,1,8800.0
165,2,21100.0
165,2,26400.0
165,1,27500.0
165,1,37600.0
165,2,32100.0
165,1,25800.0
165,2,19000.0
165,2,11700.0
165,2,13200.0
165,2,35100.0
165,2,22500.0
165,2,28800.0
165,1,11700.0
166,1,25600.0
166,1,17900.0
166,2,15200.0
166,1,25100.0
166,1,23800.0
166,2,29000.0
166,2,30100.0
166,2,16100.0
166,1,32100.0
166,2,1200.0
166,2,38900.0
166,2,17700.0
166,2,29200.0
166,1,10200.0
166,2,37500.0
166,2,28300.0
167,2,19000.0
167,1,26000.0
167,2,8600.0
167,1,5700.0
167,1,1300.0
167,1,34600.0
168,2,32300.0
168,2,25000.0
168,2,39800.0
168,2,11300.0
168,1,13200.0
168,1,15100.0
168,2,23400.0
168,1,14700.0
169,1,28600.0
169,1,39600.0
169,1,36200.0
169,1,36200.0
169,1,9400.0
169,2,10400.0
169,1,17800.0
169,2,30400.0
169,2,4700.0
169,2,26000.0
169,1,10600.0
169,2,3700.0
170,2,38600.0
171,1,5000.0
171,2,27000.0
171,2,27000.0
171,2,21000.0
171,2,27400.0
171,1,10000.0
171,2,17400.0
171,2,28200.0
171,2,38400.0
171,2,20900.0
172,2,4800.0
173,2,30700.0
173,2,33900.0
173,2,25600.0
173,1,34300.0
173,2,7600.0
173,1,8900.0
173,1,15100.0
173,2,25500.0
173,1,26300.0
173,2,7500.0
173,2,18500.0
173,2,12000.0
173,1,31700.0
173,2,10800.0
173,1,1300.0
174,1,21600.0
174,2,11000.0
174,2,30300.0
174,1,22800.0
174,2,25400.0
174,1,16200.0
174,2,17000.0
174,1,15200.0
174,1,15900.0
174,2,10000.0
174,2,31000.0
174,1,1900.0
175,1,10600.0
175,1,24600.0
176,2,36100.0
176,1,30000.0
177,1,7300.0
177,1,5600.0
177,2,27000.0
177,2,33900.0
177,1,25000.0
177,1,35000.0
177,1,18300.0
177,1,31700.0
177,2,24700.0
177,2,13500.0
177,1,17900.0
177,2,20100.0
177,1,27100.0
177,1,7100.0
177,2,24400.0
177,2,3600.0
178,1,16900.0
178,1,37400.0
178,1,1600.0
178,2,10100.0
178,2,36300.0
178,1,6800.0
178,1,32500.0
178,1,18800.0
178,1,5300.0
178,2,29800.0
178,2,11900.0
178,2,19600.0
178,2,34000.0
178,2,7500.0
178,1,39800.0
178,2,20700.0
179,1,39400.0
179,1,17400.0
179,1,34100.0
180,1,26100.0
180,2,20400.0
180,1,20200.0
180,2,8100.0
180,2,15400.0
181,2,1500.0
181,1,39100.0
181,2,3800.0
181,2,36000.0
183,2,20200.0
183,2,17800.0
183,1,25000.0
183,2,6500.0
183,2,3900.0
183,2,15800.0
183,2,24600.0
183,2,3600.0
183,1,22200.0
183,2,1500.0
183,2,35900.0
183,1,5300.0
183,2,36500.0
183,1,25700.0
183,2,7800.0
184,2,21100.0
184,2,28200.0
184,2,6500.0
184,2,20700.0
184,1,27900.0
184,2,9100.0
184,2,29700.0
184,1,27300.0
184,2,7500.0
184,1,29400.0
184,1,6200.0
184,2,22300.0
185,2,15100.0
185,2,12300.0
185,2,9200.0
185,2,14600.0
185,2,19600.0
185,1,3600.0
185,2,6800.0
185,2,10500.0
185,1,6000.0
185,2,14400.0
186,2,5000.0
186,1,39700.0
186,2,9500.0
186,1,35700.0
186,1,18200.0
186,1,28300.0
186,2,39200.0
186,2,34900.0
187,2,29500.0
187,1,30400.0
187,1,7800.0
187,1,22300.0
187,2,9700.0
187,1,29700.0
187,1,22600.0
187,2,32900.0
187,2,1400.0
187,1,21100.0
187,2,38200.0
187,2,15000.0
187,1,23000.0
187,1,23000.0
187,2,26400.0
187,2,23600.0
187,2,21800.0
188,2,9300.0
188,2,2900.0
188,1,33400.0
188,2,27000.0
188,1,2100.0
188,1,4100.0
189,1,36600.0
189,2,6800.0
189,1,9200.0
189,2,14500.0
189,1,16500.0
189,2,24900.0
189,1,24400.0
189,1,36000.0
189,1,15800.0
189,1,13700.0
189,2,33000.0
189,1,32400.0
189,2,4800.0
189,2,23100.0
189,2,26900.0
189,2,28600.0
189,1,9400.0
189,2,17700.0
190,2,14700.0
190,2,36100.0
190,2,28100.0
190,1,25800.0
191,2,22800.0
191,2,21100.0
192,2,19300.0
192,2,26300.0
192,2,33000.0
192,2,7500.0
192,2,4400.0
192,2,23800.0
192,1,11800.0
192,2,19700.0
193,1,23300.0
193,2,15900.0
193,2,28400.0
193,2,8700.0
193,2,14700.0
193,1,5600.0
193,2,11400.0
193,1,21900.0
193,1,19600.0
193,1,21600.0
193,2,39200.0
193,2,22600.0
193,2,29100.0
193,2,30500.0
193,2,39000.0
193,1,33300.0
193,1,24400.0
193,1,4500.0
193,2,1200.0
194,2,16300.0
194,1,5000.0
194,1,15700.0
194,1,18800.0
194,2,23400.0
194,2,24300.0
194,1,14100.0
194,2,3600.0
195,1,19400.0
195,1,35700.0
195,2,21700.0
195,2,7700.0
195,2,36100.0
195,1,18500.0
196,2,1700.0
196,1,31400.0
196,2,24700.0
196,1,19900.0
196,1,18400.0
196,1,5800.0
196,1,24400.0
196,1,29100.0
196,1,35200.0
196,1,36900.0
196,1,5300.0
196,2,5200.0
196,1,28800.0
196,1,17200.0
196,2,3500.0
197,1,32500.0
197,1,27300.0
197,2,5700.0
197,2,4300.0
197,1,14700.0
197,2,3800.0
197,1,1100.0
197,1,3700.0
197,2,31100.0
197,2,20400.0
197,2,5900.0
198,1,26600.0
198,2,26400.0
199,2,15300.0
199,1,20100.0
199,1,23500.0
199,1,11700.0
199,2,25900.0
199,1,18500.0
199,1,32500.0
199,1,36600.0
199,1,15600.0
200,1,20700.0
200,1,7700.0
200,2,30400.0
200,2,30500.0
200,1,27500.0
200,1,34900.0
200,1,18200.0
200,2,12000.0
200,1,20000.0
201,1,24700.0
201,2,14800.0
201,1,36400.0
201,2,8600.0
201,2,25100.0
201,2,26200.0
201,1,26700.0
201,1,11200.0
201,1,22400.0
201,2,27500.0
201,1,39000.0
201,1,9000.0
201,2,26000.0
201,1,7500.0
202,2,3700.0
202,2,4600.0
202,1,27500.0
202,1,19900.0
202,2,5900.0
202,1,22900.0
202,1,7200.0
202,1,25600.0
202,2,38300.0
202,2,15100.0
203,2,17800.0
203,1,9900.0
203,1,27300.0
203,2,14900.0
203,2,23000.0
203,1,17000.0
203,1,17600.0
203,1,9200.0
203,1,18000.0
203,2,33500.0
203,1,31500.0
204,1,22400.0
204,1,32400.0
204,1,18000.0
204,2,37400.0
204,1,18600.0
205,2,28800.0
205,1,2300.0
205,1,38300.0
205,1,37600.0
205,1,32000.0
205,1,18200.0
205,2,31200.0
205,2,10200.0
206,1,26800.0
206,1,18800.0
206,2,31600.0
206,2,25300.0
206,1,12800.0
206,2,35300.0
206,1,21900.0
207,2,9300.0
207,1,16300.0
208,2,18900.0
208,1,32700.0
208,2,10700.0
208,2,30400.0
208,2,36800.0
208,2,10300.0
208,2,7000.0
208,1,10700.0
208,2,9500.0
208,1,6300.0
208,2,29500.0
208,2,37400.0
208,2,30900.0
208,1,7000.0
208,1,12800.0
208,2,20700.0
208,1,33800.0
209,2,37500.0
209,2,32600.0
209,2,14000.0
209,2,22100.0
209,2,6700.0
209,1,28900.0
209,1,26900.0
210,1,9100.0
210,2,36000.0
210,2,21200.0
210,1,17600.0
210,1,14000.0
210,1,4700.0
210,1,34700.0
210,2,21300.0
210,2,29100.0
210,2,12300.0
210,2,22700.0
210,2,34700.0
210,2,1500.0
211,2,15000.0
211,2,5900.0
211,2,12200.0
211,2,32700.0
211,1,10800.0
211,2,38700.0
211,2,33100.0
211,2,25900.0
211,2,24600.0
211,2,36600.0
211,1,4800.0
212,1,21600.0
213,2,2500.0
213,1,20500.0
213,1,25800.0
213,2,5600.0
213,2,7800.0
213,1,16000.0
213,2,18900.0
213,1,14300.0
213,2,18000.0
213,1,33500.0
213,1,39000.0
213,2,39400.0
213,1,7300.0
213,1,4200.0
213,1,13700.0
213,1,30800.0
213,1,11800.0
213,2,15800.0
214,1,10400.0
214,1,14800.0
214,1,15100.0
214,1,16000.0
214,1,39900.0
214,1,14100.0
214,2,15700.0
214,1,22800.0
214,2,33400.0
214,2,14000.0
214,2,9700.0
214,1,33300.0
215,1,26900.0
215,2,33400.0
215,2,9300.0
215,2,38600.0
217,1,36200.0
217,1,39800.0
217,1,33100.0
217,1,38700.0
217,2,35100.0
217,1,5400.0
217,1,31200.0
217,2,36700.0
217,2,29700.0
217,1,4100.0
217,1,37000.0
217,2,20000.0
217,1,1400.0
217,1,33700.0
217,2,32600.0
217,1,26400.0
217,1,34900.0
217,1,24800.0
217,2,39600.0
218,2,23100.0
218,1,12600.0
218,1,9100.0
218,1,24900.0
219,2,25300.0
219,2,39700.0
219,1,32300.0
219,2,26500.0
219,1,19300.0
220,2,22100.0
220,2,9200.0
220,2,8100.0
220,1,11800.0
220,1,28300.0
220,1,12500.0
220,2,14700.0
220,2,12600.0
220,2,18100.0
220,1,12000.0
221,2,2800.0
221,1,24300.0
221,2,14200.0
221,1,21900.0
221,1,22800.0
221,1,13700.0
221,1,5900.0
221,2,39800.0
221,1,30500.0
221,2,28900.0
222,2,27600.0
222,2,6800.0
222,1,1300.0
222,2,36700.0
222,1,6600.0
222,1,28500.0
223,1,15500.0
223,1,38700.0
223,2,30900.0
223,2,18500.0
223,1,33800.0
223,1,38000.0
223,2,34300.0
223,2,22700.0
224,1,32400.0
224,1,35300.0
224,1,28000.0
224,2,7500.0
224,1,39100.0
224,2,20100.0
224,2,25700.0
224,2,30300.0
224,2,8000.0
224,2,15100.0
224,2,23800.0
224,1,28200.0
224,1,39800.0
225,1,32800.0
225,1,31500.0
225,2,34300.0
225,2,19900.0
226,1,23900.0
226,1,35300.0
226,2,18700.0
226,1,15900.0
226,2,20700.0
226,2,8600.0
226,2,21200.0
226,1,34200.0
226,1,37000.0
226,2,29000.0
226,1,2400.0
226,2,27500.0
226,1,16800.0
226,2,29300.0
226,2,13200.0
227,2,23600.0
227,2,19000.0
227,2,5200.0
227,1,17700.0
227,1,34700.0
227,2,39700.0
227,2,26000.0
227,2,35100.0
227,2,15400.0
227,1,8500.0
227,2,28500.0
227,1,27200.0
227,1,4600.0
227,2,2900.0
227,2,31400.0
227,2,18500.0
227,1,25900.0
227,1,33000.0
227,2,29700.0
228,1,34800.0
229,2,37700.0
229,1,18700.0
229,1,4000.0
229,2,31600.0
229,2,34600.0
229,2,26100.0
229,2,31500.0
229,1,39700.0
229,2,32500.0
229,2,12800.0
229,2,33800.0
229,2,38300.0
229,2,35900.0
229,2,23100.0
229,2,27300.0
229,1,2100.0
229,1,8100.0
229,2,4900.0
229,2,3000.0
230,2,15600.0
230,2,20800.0
230,2,12600.0
230,1,11200.0
230,2,23400.0
230,1,34000.0
230,2,29400.0
231,2,34200.0
231,1,9300.0
231,2,22500.0
231,1,24000.0
232,1,11600.0
232,2,30500.0
232,1,10700.0
232,1,9200.0
232,1,33000.0
232,2,8700.0
232,1,1700.0
232,2,20100.0
232,2,5400.0
233,1,2500.0
233,2,22400.0
233,2,8000.0
233,1,26100.0
233,1,20300.0
233,1,18600.0
233,1,17900.0
233,1,28000.0
233,2,16300.0
233,1,27700.0
233,2,39600.0
233,2,31600.0
233,1,28800.0
234,1,15100.0
234,1,28300.0
234,2,5700.0
234,2,17500.0
234,2,35300.0
235,1,28700.0
235,1,10000.0
236,1,19500.0
236,2,20900.0
236,2,5000.0
236,2,21300.0
236,2,9200.0
236,2,38700.0
236,2,6000.0
236,2,39100.0
236,2,6000.0
237,1,1600.0
237,2,12300.0
237,2,9700.0
237,1,19200.0
237,2,38800.0
237,2,38400.0
237,1,6500.0
237,2,3800.0
238,1,36200.0
238,2,24800.0
238,1,36400.0
238,2,12500.0
238,2,15400.0
238,1,26600.0
238,1,19100.0
238,2,38800.0
238,2,39700.0
238,2,16600.0
238,1,36900.0
238,2,13000.0
238,1,31900.0
238,1,8500.0
238,1,14500.0
238,2,34200.0
238,1,38600.0
238,1,12100.0
239,1,6100.0
239,2,3800.0
239,2,19000.0
239,1,21900.0
239,1,5000.0
239,1,31900.0
239,2,17300.0
239,1,11100.0
239,1,5000.0
239,2,13900.0
239,2,6600.0
239,1,29900.0
239,2,26100.0
239,1,18400.0
239,1,9500.0
239,2,20000.0
239,1,2800.0
240,1,11100.0
240,2,19900.0
240,1,37400.0
240,1,39600.0
240,1,8100.0
240,2,15200.0
240,1,5700.0
240,2,2900.0
240,2,4300.0
240,1,26600.0
240,2,32800.0
240,1,31400.0
240,2,10000.0
240,2,36800.0
240,1,25000.0
240,2,2700.0
240,1,8600.0
240,1,21500.0
240,2,9600.0
241,2,19600.0
241,2,7200.0
241,1,11900.0
241,1,28400.0
242,1,33600.0
242,1,33500.0
242,2,21800.0
242,2,33200.0
242,2,7600.0
242,2,13900.0
242,2,1400.0
242,2,5500.0
242,1,12700.0
243,2,1700.0
243,1,9900.0
243,2,38200.0
243,1,20300.0
243,1,16500.0
243,1,8300.0
243,2,19600.0
243,1,22100.0
243,2,24700.0
243,1,8400.0
243,1,29100.0
243,1,7900.0
243,1,20800.0
243,1,4400.0
244,2,28400.0
244,1,1200.0
244,2,9000.0
244,2,25000.0
244,2,9800.0
244,2,35200.0
244,2,33700.0
244,1,34700.0
244,2,34000.0
244,2,38800.0
244,2,14700.0
244,1,9700.0
244,2,20300.0
244,1,36200.0
244,2,14600.0
244,2,18500.0
244,1,18900.0
244,1,8300.0
245,2,38700.0
245,1,7700.0
245,1,13700.0
245,1,23500.0
245,1,34800.0
245,2,24800.0
245,2,18800.0
245,2,32600.0
245,1,31600.0
245,2,14700.0
245,2,16200.0
245,1,33500.0
245,2,35500.0
245,2,29700.0
245,2,20800.0
245,2,17100.0
245,2,27600.0
245,2,28800.0
245,1,6000.0
246,1,38700.0
246,1,20200.0
246,1,8100.0
246,1,28200.0
246,1,6200.0
246,1,12800.0
246,2,5500.0
246,1,29800.0
246,1,2700.0
246,2,34900.0
246,1,10900.0
247,1,30900.0
247,1,35400.0
247,2,18400.0
247,2,21400.0
248,2,18400.0
248,2,31000.0
248,1,21200.0
248,1,8200.0
248,1,27300.0
248,1,11300.0
248,2,1300.0
248,1,7600.0
248,1,24000.0
248,2,35300.0
248,1,2500.0
248,1,39000.0
248,1,36600.0
249,2,18000.0
249,2,35600.0
249,2,37300.0
249,1,11000.0
249,1,2300.0
249,2,35600.0
249,1,3400.0
249,1,16400.0
249,1,6300.0
250,2,13800.0
250,1,22700.0
250,1,6800.0
250,2,34300.0
251,2,20200.0
251,2,15300.0
251,2,32300.0
251,1,24700.0
251,2,24900.0
251,1,27800.0
251,2,20000.0
251,2,15800.0
251,1,37200.0
251,1,27200.0
251,2,34800.0
251,1,9800.0
251,1,33500.0
251,2,6900.0
251,2,31000.0
251,2,14800.0
251,1,17700.0
252,1,4600.0
253,2,27600.0
253,1,13100.0
253,1,27600.0
253,1,18900.0
253,1,32200.0
253,2,9800.0
253,2,10000.0
253,2,31400.0
253,2,32100.0
253,2,18600.0
253,2,35200.0
253,1,25600.0
253,1,21700.0
253,2,10600.0
254,2,39500.0
254,2,34700.0
254,2,15300.0
255,1,32100.0
255,2,13400.0
255,2,14700.0
255,2,28200.0
255,2,6400.0
255,1,30700.0
255,2,3300.0
255,1,3000.0
255,2,4000.0
256,2,6700.0
256,2,27100.0
256,2,14100.0
256,1,7600.0
256,2,33500.0
256,1,31500.0
256,1,10800.0
256,1,19800.0
256,1,36100.0
256,2,6900.0
256,2,5900.0
256,2,38700.0
256,1,39100.0
256,2,17900.0
256,1,39600.0
257,2,11900.0
257,2,31500.0
257,2,38900.0
257,1,5900.0
257,2,16700.0
257,2,37800.0
257,2,27200.0
257,2,37200.0
257,2,24800.0
257,2,9100.0
257,1,7700.0
257,1,2600.0
257,2,7800.0
257,2,24300.0
257,1,12300.0
257,1,30000.0
257,2,2900.0
259,1,27000.0
259,1,22500.0
259,1,4400.0
259,2,1900.0
259,2,10300.0
259,2,23200.0
259,2,27400.0
260,2,7400.0
260,2,19100.0
260,2,37900.0
260,2,24900.0
260,1,12900.0
260,1,6600.0
260,2,2600.0
260,2,8000.0
260,2,36000.0
260,2,16900.0
260,1,14100.0
260,2,7500.0
261,1,21300.0
261,1,25600.0
261,1,30600.0
261,2,22000.0
261,1,33700.0
262,2,11500.0
263,2,17200.0
263,2,8500.0
263,2,27800.0
263,1,28900.0
263,2,1100.0
263,2,20100.0
263,1,5200.0
263,1,7200.0
263,1,2300.0
263,1,21700.0
263,2,29800.0
263,1,26500.0
263,2,3000.0
263,1,24700.0
263,1,34900.0
264,1,8600.0
264,2,24400.0
264,1,25800.0
264,2,7300.0
265,1,13900.0
265,1,5800.0
265,1,20900.0
265,1,32300.0
265,1,1400.0
265,2,17200.0
265,1,18300.0
265,1,30400.0
265,2,5600.0
265,1,33600.0
265,2,29700.0
265,2,37100.0
265,2,32900.0
265,1,29300.0
